Vall,lower_state_fit,middle_state_fit,higher_state_fit,transmon_fit
-2.409195319849624,3.515711468593449,4.364257036681578,4.8237423041739484,4.788609775003098
-2.3965943173433586,3.515523444999232,4.361533800456295,4.790235973839076,4.7523802085508775
-2.3839933148370926,3.515320312060436,4.358286783745055,4.756563619180768,4.715460837288696
-2.371392312330827,3.515100240426858,4.3543668494015755,4.722864644409174,4.677841928280421
-2.3587913098245616,3.5148610910604043,4.349571318514023,4.689331445401354,4.6395131984912785
-2.3461903073182957,3.5146003471202465,4.343623978830009,4.65622936239554,4.600463775907108
-2.33358930481203,3.5143150271296353,4.336151208956364,4.623920513380769,4.560682157123783
-2.3209883023057647,3.514001573170316,4.326660356382991,4.592885369736029,4.520156161010193
-2.3083872997994987,3.51365570535896,4.3145372128125326,4.563725230186784,4.478872877994442
-2.2957862972932332,3.513272230201736,4.2990932841710086,4.537114895191048,4.436818614460565
-2.2831852947869677,3.512844784963689,4.279691538386236,4.513676858083012,4.393978831670572
